Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799990
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799986
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799986
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799986
FILLER_1_181,VPWR,li1,89.2400,13.6000,1.800000
FILLER_1_169,VPWR,li1,86.0200,13.6000,1.800000
FILLER_1_167,VPWR,li1,82.5700,13.6000,1.800000
FILLER_1_161,VPWR,li1,80.9600,13.6000,1.800000
FILLER_1_149,VPWR,li1,76.8200,13.6000,1.800000
FILLER_1_137,VPWR,li1,71.3000,13.6000,1.800000
FILLER_1_125,VPWR,li1,65.7800,13.6000,1.800000
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.800000
FILLER_1_105,VPWR,li1,55.2000,13.6000,1.800000
FILLER_1_93,VPWR,li1,51.0600,13.6000,1.800000
FILLER_1_81,VPWR,li1,45.5400,13.6000,1.800000
FILLER_1_69,VPWR,li1,40.0200,13.6000,1.800000
FILLER_1_57,VPWR,li1,34.5000,13.6000,1.800000
FILLER_1_55,VPWR,li1,31.0500,13.6000,1.800000
FILLER_1_51,VPWR,li1,29.9000,13.6000,1.800000
FILLER_1_39,VPWR,li1,26.2200,13.6000,1.800000
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.800000
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.800000
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.800000
FILLER_0_181,VPWR,li1,89.2400,13.6000,1.800000
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.800000
FILLER_0_162,VPWR,li1,81.4200,13.6000,1.800000
FILLER_0_145,VPWR,li1,72.4500,13.6000,1.800000
FILLER_0_141,VPWR,li1,71.3000,13.6000,1.800000
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.800000
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.800000
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.800000
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.800000
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.800000
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.800000
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.800000
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.800000
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.800000
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.800000
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.800000
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.800000
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.800000
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.800000
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.800000
clkload6,VPWR,li1,74.0600,73.4400,1.799209
clkload5,VPWR,li1,57.5000,73.4400,1.799325
clkload4,VPWR,li1,72.2200,40.8000,1.799407
clkload3,VPWR,li1,61.8700,40.8000,1.799472
clkload2,VPWR,li1,37.4900,73.4400,1.799528
clkload1,VPWR,li1,37.7200,35.3600,1.799550
clkload0,VPWR,li1,25.3000,40.8000,1.799826
clkbuf_3_7__f_clk,VPWR,li1,77.2800,73.4400,1.799196
clkbuf_3_6__f_clk,VPWR,li1,63.0200,73.4400,1.799265
clkbuf_3_5__f_clk,VPWR,li1,77.7400,40.8000,1.799376
clkbuf_3_4__f_clk,VPWR,li1,63.9400,35.3600,1.799340
clkbuf_3_3__f_clk,VPWR,li1,43.7000,68.0000,1.799672
clkbuf_3_2__f_clk,VPWR,li1,28.0600,73.4400,1.799664
clkbuf_3_1__f_clk,VPWR,li1,36.8000,35.3600,1.799550
clkbuf_3_0__f_clk,VPWR,li1,25.7600,46.2400,1.799813
clkbuf_0_clk,VPWR,li1,52.4400,57.1200,1.799495
dsa\[0\]._7__37,VPWR,li1,72.9100,95.2000,1.799997
dsa\[0\]._6__36,VPWR,li1,73.3700,84.3200,1.799807
output35,VPWR,li1,7.5900,29.9200,1.799891
input34,VPWR,li1,10.5800,84.3200,1.799949
input33,VPWR,li1,76.3600,13.6000,1.800000
input32,VPWR,li1,32.4300,95.2000,1.799997
input31,VPWR,li1,28.7500,95.2000,1.799997
input30,VPWR,li1,25.9900,95.2000,1.799997
input29,VPWR,li1,23.2300,95.2000,1.799997
input28,VPWR,li1,20.4700,95.2000,1.799997
input27,VPWR,li1,17.7100,95.2000,1.799997
input26,VPWR,li1,15.8700,95.2000,1.799996
input25,VPWR,li1,89.0100,89.7600,1.799713
input24,VPWR,li1,89.0100,95.2000,1.799997
input23,VPWR,li1,11.7300,95.2000,1.799995
input22,VPWR,li1,86.7100,95.2000,1.799997
input21,VPWR,li1,83.9500,95.2000,1.799997
input20,VPWR,li1,81.1900,95.2000,1.799997
input19,VPWR,li1,78.4300,95.2000,1.799997
input18,VPWR,li1,75.6700,95.2000,1.799997
input17,VPWR,li1,74.2900,95.2000,1.799997
input16,VPWR,li1,71.0700,95.2000,1.799997
input15,VPWR,li1,67.3900,95.2000,1.799997
input14,VPWR,li1,64.6300,95.2000,1.799997
input13,VPWR,li1,61.8700,95.2000,1.799997
input12,VPWR,li1,9.4300,95.2000,1.799995
input11,VPWR,li1,59.1100,95.2000,1.799997
input10,VPWR,li1,56.3500,95.2000,1.799997
input9,VPWR,li1,53.5900,95.2000,1.799997
input8,VPWR,li1,50.8300,95.2000,1.799997
input7,VPWR,li1,48.0700,95.2000,1.799997
input6,VPWR,li1,45.3100,95.2000,1.799997
input5,VPWR,li1,42.5500,95.2000,1.799997
input4,VPWR,li1,39.7900,95.2000,1.799997
input3,VPWR,li1,37.0300,95.2000,1.799997
input2,VPWR,li1,34.2700,95.2000,1.799997
input1,VPWR,li1,7.5900,95.2000,1.799995
TAP_TAPCELL_ROW_30_160,VPWR,li1,83.0300,94.8930,1.799997
TAP_TAPCELL_ROW_30_159,VPWR,li1,70.1500,94.8930,1.799997
TAP_TAPCELL_ROW_30_158,VPWR,li1,57.2700,94.8930,1.799997
TAP_TAPCELL_ROW_30_157,VPWR,li1,44.3900,94.8930,1.799997
TAP_TAPCELL_ROW_30_156,VPWR,li1,31.5100,94.8930,1.799997
TAP_TAPCELL_ROW_30_155,VPWR,li1,18.6300,94.8930,1.799997
TAP_TAPCELL_ROW_29_154,VPWR,li1,83.0300,90.0660,1.799714
TAP_TAPCELL_ROW_29_153,VPWR,li1,57.2700,90.0660,1.799742
TAP_TAPCELL_ROW_29_152,VPWR,li1,31.5100,90.0660,1.799845
TAP_TAPCELL_ROW_28_151,VPWR,li1,70.1500,89.4530,1.799725
TAP_TAPCELL_ROW_28_150,VPWR,li1,44.3900,89.4530,1.799790
TAP_TAPCELL_ROW_28_149,VPWR,li1,18.6300,89.4530,1.799905
TAP_TAPCELL_ROW_27_148,VPWR,li1,83.0300,84.6260,1.799807
TAP_TAPCELL_ROW_27_147,VPWR,li1,57.2700,84.6260,1.799818
TAP_TAPCELL_ROW_27_146,VPWR,li1,31.5100,84.6260,1.799901
TAP_TAPCELL_ROW_26_145,VPWR,li1,70.1500,84.0130,1.799808
TAP_TAPCELL_ROW_26_144,VPWR,li1,44.3900,84.0130,1.799854
TAP_TAPCELL_ROW_26_143,VPWR,li1,18.6300,84.0130,1.799949
TAP_TAPCELL_ROW_25_142,VPWR,li1,83.0300,79.1860,1.799713
TAP_TAPCELL_ROW_25_141,VPWR,li1,57.2700,79.1860,1.799775
TAP_TAPCELL_ROW_25_140,VPWR,li1,31.5100,79.1860,1.799874
TAP_TAPCELL_ROW_24_139,VPWR,li1,70.1500,78.5730,1.799736
TAP_TAPCELL_ROW_24_138,VPWR,li1,44.3900,78.5730,1.799824
TAP_TAPCELL_ROW_24_137,VPWR,li1,18.6300,78.5730,1.799910
TAP_TAPCELL_ROW_23_136,VPWR,li1,83.0300,73.7460,1.799195
TAP_TAPCELL_ROW_23_135,VPWR,li1,57.2700,73.7460,1.799325
TAP_TAPCELL_ROW_23_134,VPWR,li1,31.5100,73.7460,1.799627
TAP_TAPCELL_ROW_22_133,VPWR,li1,70.1500,73.1330,1.799229
TAP_TAPCELL_ROW_22_132,VPWR,li1,44.3900,73.1330,1.799445
TAP_TAPCELL_ROW_22_131,VPWR,li1,18.6300,73.1330,1.799801
TAP_TAPCELL_ROW_21_130,VPWR,li1,83.0300,68.3060,1.799581
TAP_TAPCELL_ROW_21_129,VPWR,li1,57.2700,68.3060,1.799623
TAP_TAPCELL_ROW_21_128,VPWR,li1,31.5100,68.3060,1.799779
TAP_TAPCELL_ROW_20_127,VPWR,li1,70.1500,67.6930,1.799588
TAP_TAPCELL_ROW_20_126,VPWR,li1,44.3900,67.6930,1.799672
TAP_TAPCELL_ROW_20_125,VPWR,li1,18.6300,67.6930,1.799875
TAP_TAPCELL_ROW_19_124,VPWR,li1,83.0300,62.8660,1.799753
TAP_TAPCELL_ROW_19_123,VPWR,li1,57.2700,62.8660,1.799799
TAP_TAPCELL_ROW_19_122,VPWR,li1,31.5100,62.8660,1.799902
TAP_TAPCELL_ROW_18_121,VPWR,li1,70.1500,62.2530,1.799769
TAP_TAPCELL_ROW_18_120,VPWR,li1,44.3900,62.2530,1.799843
TAP_TAPCELL_ROW_18_119,VPWR,li1,18.6300,62.2530,1.799946
TAP_TAPCELL_ROW_17_118,VPWR,li1,83.0300,57.4260,1.799431
TAP_TAPCELL_ROW_17_117,VPWR,li1,57.2700,57.4260,1.799482
TAP_TAPCELL_ROW_17_116,VPWR,li1,31.5100,57.4260,1.799738
TAP_TAPCELL_ROW_16_115,VPWR,li1,70.1500,56.8130,1.799450
TAP_TAPCELL_ROW_16_114,VPWR,li1,44.3900,56.8130,1.799590
TAP_TAPCELL_ROW_16_113,VPWR,li1,18.6300,56.8130,1.799842
TAP_TAPCELL_ROW_15_112,VPWR,li1,83.0300,51.9860,1.799918
TAP_TAPCELL_ROW_15_111,VPWR,li1,57.2700,51.9860,1.799921
TAP_TAPCELL_ROW_15_110,VPWR,li1,31.5100,51.9860,1.799948
TAP_TAPCELL_ROW_14_109,VPWR,li1,70.1500,51.3730,1.799919
TAP_TAPCELL_ROW_14_108,VPWR,li1,44.3900,51.3730,1.799932
TAP_TAPCELL_ROW_14_107,VPWR,li1,18.6300,51.3730,1.799955
TAP_TAPCELL_ROW_13_106,VPWR,li1,83.0300,46.5460,1.799519
TAP_TAPCELL_ROW_13_105,VPWR,li1,57.2700,46.5460,1.799598
TAP_TAPCELL_ROW_13_104,VPWR,li1,31.5100,46.5460,1.799769
TAP_TAPCELL_ROW_12_103,VPWR,li1,70.1500,45.9330,1.799545
TAP_TAPCELL_ROW_12_102,VPWR,li1,44.3900,45.9330,1.799671
TAP_TAPCELL_ROW_12_101,VPWR,li1,18.6300,45.9330,1.799861
TAP_TAPCELL_ROW_11_100,VPWR,li1,83.0300,41.1060,1.799368
TAP_TAPCELL_ROW_11_99,VPWR,li1,57.2700,41.1060,1.799505
TAP_TAPCELL_ROW_11_98,VPWR,li1,31.5100,41.1060,1.799752
TAP_TAPCELL_ROW_10_97,VPWR,li1,70.1500,40.4930,1.799424
TAP_TAPCELL_ROW_10_96,VPWR,li1,44.3900,40.4930,1.799630
TAP_TAPCELL_ROW_10_95,VPWR,li1,18.6300,40.4930,1.799858
TAP_TAPCELL_ROW_9_94,VPWR,li1,83.0300,35.6660,1.799316
TAP_TAPCELL_ROW_9_93,VPWR,li1,57.2700,35.6660,1.799388
TAP_TAPCELL_ROW_9_92,VPWR,li1,31.5100,35.6660,1.799665
TAP_TAPCELL_ROW_8_91,VPWR,li1,70.1500,35.0530,1.799330
TAP_TAPCELL_ROW_8_90,VPWR,li1,44.3900,35.0530,1.799496
TAP_TAPCELL_ROW_8_89,VPWR,li1,18.6300,35.0530,1.799823
TAP_TAPCELL_ROW_7_88,VPWR,li1,83.0300,30.2260,1.799717
TAP_TAPCELL_ROW_7_87,VPWR,li1,57.2700,30.2260,1.799761
TAP_TAPCELL_ROW_7_86,VPWR,li1,31.5100,30.2260,1.799858
TAP_TAPCELL_ROW_6_85,VPWR,li1,70.1500,29.6130,1.799734
TAP_TAPCELL_ROW_6_84,VPWR,li1,44.3900,29.6130,1.799808
TAP_TAPCELL_ROW_6_83,VPWR,li1,18.6300,29.6130,1.799900
TAP_TAPCELL_ROW_5_82,VPWR,li1,83.0300,24.7860,1.799591
TAP_TAPCELL_ROW_5_81,VPWR,li1,57.2700,24.7860,1.799663
TAP_TAPCELL_ROW_5_80,VPWR,li1,31.5100,24.7860,1.799829
TAP_TAPCELL_ROW_4_79,VPWR,li1,70.1500,24.1730,1.799616
TAP_TAPCELL_ROW_4_78,VPWR,li1,44.3900,24.1730,1.799737
TAP_TAPCELL_ROW_4_77,VPWR,li1,18.6300,24.1730,1.799904
TAP_TAPCELL_ROW_3_76,VPWR,li1,83.0300,19.3460,1.799990
TAP_TAPCELL_ROW_3_75,VPWR,li1,57.2700,19.3460,1.799990
TAP_TAPCELL_ROW_3_74,VPWR,li1,31.5100,19.3460,1.799990
TAP_TAPCELL_ROW_2_73,VPWR,li1,70.1500,18.7330,1.799990
TAP_TAPCELL_ROW_2_72,VPWR,li1,44.3900,18.7330,1.799990
TAP_TAPCELL_ROW_2_71,VPWR,li1,18.6300,18.7330,1.799986
TAP_TAPCELL_ROW_1_70,VPWR,li1,83.0300,13.9060,1.800000
TAP_TAPCELL_ROW_1_69,VPWR,li1,57.2700,13.9060,1.800000
TAP_TAPCELL_ROW_1_68,VPWR,li1,31.5100,13.9060,1.800000
TAP_TAPCELL_ROW_0_67,VPWR,li1,83.0300,13.2930,1.800000
TAP_TAPCELL_ROW_0_66,VPWR,li1,70.1500,13.2930,1.800000
TAP_TAPCELL_ROW_0_65,VPWR,li1,57.2700,13.2930,1.800000
TAP_TAPCELL_ROW_0_64,VPWR,li1,44.3900,13.2930,1.800000
TAP_TAPCELL_ROW_0_63,VPWR,li1,31.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_62,VPWR,li1,18.6300,13.2930,1.800000
PHY_EDGE_ROW_30_Left_61,VPWR,li1,6.2100,95.2000,1.799995
PHY_EDGE_ROW_29_Left_60,VPWR,li1,6.2100,89.7600,1.799895
PHY_EDGE_ROW_28_Left_59,VPWR,li1,6.2100,89.7600,1.799895
PHY_EDGE_ROW_27_Left_58,VPWR,li1,6.2100,84.3200,1.799949
PHY_EDGE_ROW_26_Left_57,VPWR,li1,6.2100,84.3200,1.799949
PHY_EDGE_ROW_25_Left_56,VPWR,li1,6.2100,78.8800,1.799900
PHY_EDGE_ROW_24_Left_55,VPWR,li1,6.2100,78.8800,1.799900
PHY_EDGE_ROW_23_Left_54,VPWR,li1,6.2100,73.4400,1.799801
PHY_EDGE_ROW_22_Left_53,VPWR,li1,6.2100,73.4400,1.799801
PHY_EDGE_ROW_21_Left_52,VPWR,li1,6.2100,68.0000,1.799865
PHY_EDGE_ROW_20_Left_51,VPWR,li1,6.2100,68.0000,1.799865
PHY_EDGE_ROW_19_Left_50,VPWR,li1,6.2100,62.5600,1.799945
PHY_EDGE_ROW_18_Left_49,VPWR,li1,6.2100,62.5600,1.799945
PHY_EDGE_ROW_17_Left_48,VPWR,li1,6.2100,57.1200,1.799832
PHY_EDGE_ROW_16_Left_47,VPWR,li1,6.2100,57.1200,1.799832
PHY_EDGE_ROW_15_Left_46,VPWR,li1,6.2100,51.6800,1.799948
PHY_EDGE_ROW_14_Left_45,VPWR,li1,6.2100,51.6800,1.799948
PHY_EDGE_ROW_13_Left_44,VPWR,li1,6.2100,46.2400,1.799860
PHY_EDGE_ROW_12_Left_43,VPWR,li1,6.2100,46.2400,1.799860
PHY_EDGE_ROW_11_Left_42,VPWR,li1,6.2100,40.8000,1.799849
PHY_EDGE_ROW_10_Left_41,VPWR,li1,6.2100,40.8000,1.799849
PHY_EDGE_ROW_9_Left_40,VPWR,li1,6.2100,35.3600,1.799823
PHY_EDGE_ROW_8_Left_39,VPWR,li1,6.2100,35.3600,1.799823
PHY_EDGE_ROW_7_Left_38,VPWR,li1,6.2100,29.9200,1.799891
PHY_EDGE_ROW_6_Left_37,VPWR,li1,6.2100,29.9200,1.799891
PHY_EDGE_ROW_5_Left_36,VPWR,li1,6.2100,24.4800,1.799902
PHY_EDGE_ROW_4_Left_35,VPWR,li1,6.2100,24.4800,1.799902
PHY_EDGE_ROW_3_Left_34,VPWR,li1,6.2100,19.0400,1.799986
PHY_EDGE_ROW_2_Left_33,VPWR,li1,6.2100,19.0400,1.799986
PHY_EDGE_ROW_1_Left_32,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_0_Left_31,VPWR,li1,6.2100,13.6000,1.800000
PHY_EDGE_ROW_30_Right_30,VPWR,li1,90.3900,95.2000,1.799997
PHY_EDGE_ROW_29_Right_29,VPWR,li1,90.3900,89.7600,1.799713
PHY_EDGE_ROW_28_Right_28,VPWR,li1,90.3900,89.7600,1.799713
PHY_EDGE_ROW_27_Right_27,VPWR,li1,90.3900,84.3200,1.799807
PHY_EDGE_ROW_26_Right_26,VPWR,li1,90.3900,84.3200,1.799807
PHY_EDGE_ROW_25_Right_25,VPWR,li1,90.3900,78.8800,1.799712
PHY_EDGE_ROW_24_Right_24,VPWR,li1,90.3900,78.8800,1.799712
PHY_EDGE_ROW_23_Right_23,VPWR,li1,90.3900,73.4400,1.799195
PHY_EDGE_ROW_22_Right_22,VPWR,li1,90.3900,73.4400,1.799195
PHY_EDGE_ROW_21_Right_21,VPWR,li1,90.3900,68.0000,1.799581
PHY_EDGE_ROW_20_Right_20,VPWR,li1,90.3900,68.0000,1.799581
PHY_EDGE_ROW_19_Right_19,VPWR,li1,90.3900,62.5600,1.799750
PHY_EDGE_ROW_18_Right_18,VPWR,li1,90.3900,62.5600,1.799750
PHY_EDGE_ROW_17_Right_17,VPWR,li1,90.3900,57.1200,1.799428
PHY_EDGE_ROW_16_Right_16,VPWR,li1,90.3900,57.1200,1.799428
PHY_EDGE_ROW_15_Right_15,VPWR,li1,90.3900,51.6800,1.799918
PHY_EDGE_ROW_14_Right_14,VPWR,li1,90.3900,51.6800,1.799918
PHY_EDGE_ROW_13_Right_13,VPWR,li1,90.3900,46.2400,1.799517
PHY_EDGE_ROW_12_Right_12,VPWR,li1,90.3900,46.2400,1.799517
PHY_EDGE_ROW_11_Right_11,VPWR,li1,90.3900,40.8000,1.799364
PHY_EDGE_ROW_10_Right_10,VPWR,li1,90.3900,40.8000,1.799364
PHY_EDGE_ROW_9_Right_9,VPWR,li1,90.3900,35.3600,1.799316
PHY_EDGE_ROW_8_Right_8,VPWR,li1,90.3900,35.3600,1.799316
PHY_EDGE_ROW_7_Right_7,VPWR,li1,90.3900,29.9200,1.799713
PHY_EDGE_ROW_6_Right_6,VPWR,li1,90.3900,29.9200,1.799713
PHY_EDGE_ROW_5_Right_5,VPWR,li1,90.3900,24.4800,1.799588
PHY_EDGE_ROW_4_Right_4,VPWR,li1,90.3900,24.4800,1.799588
PHY_EDGE_ROW_3_Right_3,VPWR,li1,90.3900,19.0400,1.799990
PHY_EDGE_ROW_2_Right_2,VPWR,li1,90.3900,19.0400,1.799990
PHY_EDGE_ROW_1_Right_1,VPWR,li1,90.3900,13.6000,1.800000
PHY_EDGE_ROW_0_Right_0,VPWR,li1,90.3900,13.6000,1.800000
dsa\[9\]._9_,VPWR,li1,74.9800,62.5600,1.799760
dsa\[9\]._8_,VPWR,li1,60.2600,57.1200,1.799474
dsa\[9\]._7_,VPWR,li1,66.7000,57.1200,1.799458
dsa\[9\]._6_,VPWR,li1,71.9900,57.1200,1.799444
dsa\[9\]._5_,VPWR,li1,69.2300,57.1200,1.799450
dsa\[9\]._4_,VPWR,li1,65.3200,51.6800,1.799919
dsa\[9\]._3_,VPWR,li1,65.7800,57.1200,1.799458
dsa\[8\]._9_,VPWR,li1,65.7800,46.2400,1.799557
dsa\[8\]._8_,VPWR,li1,61.1800,40.8000,1.799472
dsa\[8\]._7_,VPWR,li1,62.5600,29.9200,1.799746
dsa\[8\]._6_,VPWR,li1,62.3300,46.2400,1.799570
dsa\[8\]._5_,VPWR,li1,65.0900,40.8000,1.799448
dsa\[8\]._4_,VPWR,li1,67.1600,40.8000,1.799436
dsa\[8\]._3_,VPWR,li1,66.7000,35.3600,1.799334
dsa\[7\]._9_,VPWR,li1,61.1800,35.3600,1.799355
dsa\[7\]._8_,VPWR,li1,61.6400,24.4800,1.799648
dsa\[7\]._7_,VPWR,li1,62.5600,24.4800,1.799640
dsa\[7\]._6_,VPWR,li1,62.7900,29.9200,1.799746
dsa\[7\]._5_,VPWR,li1,65.0900,29.9200,1.799742
dsa\[7\]._4_,VPWR,li1,66.2400,24.4800,1.799633
dsa\[7\]._3_,VPWR,li1,68.5400,24.4800,1.799622
dsa\[6\]._9_,VPWR,li1,85.1000,24.4800,1.799588
dsa\[6\]._8_,VPWR,li1,74.0600,24.4800,1.799604
dsa\[6\]._7_,VPWR,li1,74.9800,24.4800,1.799604
dsa\[6\]._6_,VPWR,li1,80.2700,24.4800,1.799594
dsa\[6\]._5_,VPWR,li1,78.8900,29.9200,1.799720
dsa\[6\]._4_,VPWR,li1,76.8200,29.9200,1.799723
dsa\[6\]._3_,VPWR,li1,77.7400,24.4800,1.799598
dsa\[5\]._9_,VPWR,li1,85.1000,29.9200,1.799713
dsa\[5\]._8_,VPWR,li1,73.1400,35.3600,1.799322
dsa\[5\]._7_,VPWR,li1,79.5800,35.3600,1.799316
dsa\[5\]._6_,VPWR,li1,79.3500,35.3600,1.799316
dsa\[5\]._5_,VPWR,li1,77.9700,40.8000,1.799376
dsa\[5\]._4_,VPWR,li1,76.3600,35.3600,1.799318
dsa\[5\]._3_,VPWR,li1,76.3600,40.8000,1.799392
dsa\[4\]._9_,VPWR,li1,85.1000,40.8000,1.799364
dsa\[4\]._8_,VPWR,li1,74.9800,46.2400,1.799530
dsa\[4\]._7_,VPWR,li1,75.9000,46.2400,1.799530
dsa\[4\]._6_,VPWR,li1,84.8700,40.8000,1.799364
dsa\[4\]._5_,VPWR,li1,78.4300,46.2400,1.799525
dsa\[4\]._4_,VPWR,li1,80.9600,46.2400,1.799521
dsa\[4\]._3_,VPWR,li1,77.2800,51.6800,1.799918
dsa\[3\]._9_,VPWR,li1,85.1000,46.2400,1.799517
dsa\[3\]._8_,VPWR,li1,77.7400,57.1200,1.799436
dsa\[3\]._7_,VPWR,li1,85.1000,57.1200,1.799429
dsa\[3\]._6_,VPWR,li1,85.3300,57.1200,1.799429
dsa\[3\]._5_,VPWR,li1,87.6300,57.1200,1.799428
dsa\[3\]._4_,VPWR,li1,88.3200,57.1200,1.799428
dsa\[3\]._3_,VPWR,li1,82.8000,57.1200,1.799431
dsa\[31\]._9_,VPWR,li1,18.8600,19.0400,1.799986
dsa\[31\]._8_,VPWR,li1,11.5000,29.9200,1.799892
dsa\[31\]._7_,VPWR,li1,12.4200,29.9200,1.799892
dsa\[31\]._6_,VPWR,li1,14.0300,24.4800,1.799902
dsa\[31\]._5_,VPWR,li1,14.9500,29.9200,1.799897
dsa\[31\]._4_,VPWR,li1,17.4800,29.9200,1.799900
dsa\[31\]._3_,VPWR,li1,13.8000,35.3600,1.799823
dsa\[30\]._9_,VPWR,li1,23.4600,29.9200,1.799909
dsa\[30\]._8_,VPWR,li1,11.5000,40.8000,1.799849
dsa\[30\]._7_,VPWR,li1,15.1800,40.8000,1.799854
dsa\[30\]._6_,VPWR,li1,20.4700,40.8000,1.799863
dsa\[30\]._5_,VPWR,li1,16.7900,40.8000,1.799854
dsa\[30\]._4_,VPWR,li1,18.4000,40.8000,1.799858
dsa\[30\]._3_,VPWR,li1,12.4200,40.8000,1.799849
dsa\[2\]._9_,VPWR,li1,85.1000,62.5600,1.799750
dsa\[2\]._8_,VPWR,li1,75.4400,68.0000,1.799583
dsa\[2\]._7_,VPWR,li1,80.0400,68.0000,1.799581
dsa\[2\]._6_,VPWR,li1,84.8700,68.0000,1.799581
dsa\[2\]._5_,VPWR,li1,81.1900,68.0000,1.799581
dsa\[2\]._4_,VPWR,li1,83.2600,73.4400,1.799195
dsa\[2\]._3_,VPWR,li1,85.5600,73.4400,1.799195
dsa\[29\]._9_,VPWR,li1,25.7600,46.2400,1.799813
dsa\[29\]._8_,VPWR,li1,11.5000,51.6800,1.799948
dsa\[29\]._7_,VPWR,li1,15.6400,46.2400,1.799860
dsa\[29\]._6_,VPWR,li1,19.5500,46.2400,1.799862
dsa\[29\]._5_,VPWR,li1,19.5500,51.6800,1.799958
dsa\[29\]._4_,VPWR,li1,14.7200,51.6800,1.799952
dsa\[29\]._3_,VPWR,li1,17.0200,51.6800,1.799955
dsa\[28\]._9_,VPWR,li1,24.8400,51.6800,1.799955
dsa\[28\]._8_,VPWR,li1,11.5000,57.1200,1.799832
dsa\[28\]._7_,VPWR,li1,13.3400,57.1200,1.799834
dsa\[28\]._6_,VPWR,li1,19.0900,57.1200,1.799842
dsa\[28\]._5_,VPWR,li1,16.7900,57.1200,1.799838
dsa\[28\]._4_,VPWR,li1,13.8000,62.5600,1.799945
dsa\[28\]._3_,VPWR,li1,16.1000,57.1200,1.799838
dsa\[27\]._9_,VPWR,li1,21.6200,62.5600,1.799947
dsa\[27\]._8_,VPWR,li1,11.5000,68.0000,1.799865
dsa\[27\]._7_,VPWR,li1,11.5000,68.0000,1.799865
dsa\[27\]._6_,VPWR,li1,17.7100,68.0000,1.799871
dsa\[27\]._5_,VPWR,li1,16.7900,68.0000,1.799872
dsa\[27\]._4_,VPWR,li1,14.7200,68.0000,1.799869
dsa\[27\]._3_,VPWR,li1,15.1800,73.4400,1.799801
dsa\[26\]._9_,VPWR,li1,11.5000,78.8800,1.799900
dsa\[26\]._8_,VPWR,li1,11.5000,89.7600,1.799895
dsa\[26\]._7_,VPWR,li1,11.0400,89.7600,1.799895
dsa\[26\]._6_,VPWR,li1,10.3500,78.8800,1.799900
dsa\[26\]._5_,VPWR,li1,15.8700,89.7600,1.799901
dsa\[26\]._4_,VPWR,li1,13.8000,95.2000,1.799995
dsa\[26\]._3_,VPWR,li1,14.2600,89.7600,1.799897
dsa\[25\]._9_,VPWR,li1,17.4800,78.8800,1.799910
dsa\[25\]._8_,VPWR,li1,20.7000,89.7600,1.799909
dsa\[25\]._7_,VPWR,li1,22.0800,89.7600,1.799909
dsa\[25\]._6_,VPWR,li1,23.6900,84.3200,1.799938
dsa\[25\]._5_,VPWR,li1,25.5300,84.3200,1.799923
dsa\[25\]._4_,VPWR,li1,25.3000,89.7600,1.799880
dsa\[25\]._3_,VPWR,li1,23.9200,84.3200,1.799938
dsa\[24\]._9_,VPWR,li1,39.5600,84.3200,1.799867
dsa\[24\]._8_,VPWR,li1,31.7400,89.7600,1.799845
dsa\[24\]._7_,VPWR,li1,33.5800,84.3200,1.799889
dsa\[24\]._6_,VPWR,li1,33.3500,84.3200,1.799889
dsa\[24\]._5_,VPWR,li1,36.1100,84.3200,1.799879
dsa\[24\]._4_,VPWR,li1,34.5000,89.7600,1.799828
dsa\[24\]._3_,VPWR,li1,36.8000,89.7600,1.799817
dsa\[23\]._9_,VPWR,li1,35.4200,78.8800,1.799859
dsa\[23\]._8_,VPWR,li1,21.6200,73.4400,1.799802
dsa\[23\]._7_,VPWR,li1,28.0600,73.4400,1.799664
dsa\[23\]._6_,VPWR,li1,33.3500,73.4400,1.799586
dsa\[23\]._5_,VPWR,li1,30.5900,73.4400,1.799627
dsa\[23\]._4_,VPWR,li1,26.6800,68.0000,1.799835
dsa\[23\]._3_,VPWR,li1,26.6800,78.8800,1.799898
dsa\[22\]._9_,VPWR,li1,39.5600,73.4400,1.799502
